event_label,users,total_events,unique_events
13.529,1,2,1
cryosphere,1,1,1
barium,1,1,1
bering sea project,1,1,1
2009 to 2009,1,1,1
1995 to 2014,1,1,1
zooscan,1,1,1
ship traffic,1,1,1
.mzml,1,1,1
34.420831-119.698f190,1,1,1
Julie Brigham-Grette,1,1,1
moore,1,1,1
Viper,1,6,4
Frazier,1,2,2
north american glaciers,1,1,1
kate,1,1,1
"Lake sediment core analyses and lake monitoring data from the Thule region, northwest Greenland",1,1,1
SAGE,1,1,1
1800 to 1947,1,1,1
mahoney,1,1,1
1993 to 1978,1,1,1
lake temperature,1,1,1
basis fish catch per unit effort,1,1,1
international arctic buoy programme,1,1,1
csank,1,1,1
904,1,1,1
Photogrammetric,1,1,1
mareas,1,1,1
dbo4,1,1,1
deoxyribonucleic acid,1,1,1
William Williams,1,1,1
manitoba,1,1,1
hirche,1,1,1
10.3334/CDIAC/atg.ndp049,1,1,1
eicken csv,1,1,1
Ethan Welty,1,1,1
b40,1,1,1
microtus,1,1,1
celiometer,1,2,2
whales,1,1,1
1973 to 1975,1,1,1
active,1,1,1
1800 to 2015,1,1,1
AUTOMATED SURFACE OBSERVING SYSTEM,1,1,1
Discharge at Jarvis Creek,1,1,1
1417745,1,1,1
missing value code,1,1,1
gogineni,1,1,1
Seabirds,1,1,1
rajagopolan,1,1,1
mcconell,1,1,1
Salmonidae,1,1,1
13.818,1,1,1
wheeler,1,2,2
1546024,1,1,1
Barrow Atqasuk,1,1,1
Arctic oscillation,1,1,1
ITEX plots at Barrow and Atqasuk,1,1,1
melt pond,1,2,2
flowering,1,1,1
nutrient,1,1,1
evapotranpiration,1,1,1
aerosols,1,1,1
1972 to 1973,1,1,1
arctic trends,1,1,1
Bering Strait Mooring,1,2,1
function,1,1,1
resistance,1,1,1
bessire,1,1,1
1994 to 2014,1,1,1
Version 2,1,1,1
workshop report,1,1,1
lter,1,1,1
Paleobiology,1,1,1
1841 to 2016,1,1,1
increase shipping,1,1,1
1811 to 2017,1,1,1
anthropology,1,1,1
annelida,1,1,1
Detlev Helmig,1,1,1
surface mass balance,1,1,1
urn:uuid:6624e413-3681-4547-8c60-9418eebb069f,1,1,1
ITP37,1,2,2
"Beaufort Sea, Arctic Ocean",1,1,1
humidity,1,1,1
ground tmperaqtures,1,1,1
NSF Arctic Data Center,1,1,1
plant growth,1,2,1
biogeochem,1,1,1
perice,1,1,1
warming drying,1,2,1
BSIERP,1,1,1
Ocean water property,1,1,1
miller,1,1,1
MWR,1,1,1
arctic route,1,1,1
arthropoda,1,1,1
api,1,1,1
Disaster Risk Reduction,1,1,1
Carolina Nobre,1,1,1
1800 to 1952,1,1,1
SWL2015 Sediment parameters,1,1,1
13.402,1,1,1
Sodar measurements,1,1,1
1945 to 2017,1,1,1
Svalbard Research Experience for Undergraduates 2011 Oceanography CTD Data,1,1,1
andy,1,2,2
uuid,1,2,1
climate indicators,1,1,1
paleomagnetism,1,1,1
1107491,1,1,1
herzfeld,1,1,1
Greenland ice cores,1,1,1
Muenchow,1,3,3
1969 to 1970,1,1,1
greenhouse gas,1,1,1
13.728,1,1,1
1203496,1,1,1
Continuation of the of Ice-Tethered Profiler,1,1,1
481.138,1,1,1
training,1,1,1
2014 to 2012,1,1,1
Fornbyli,1,2,1
1 to 2015,1,1,1
Chellman 2017,1,2,1
1972 to 1980,1,1,1
mammoth drop-off north america,1,1,1
barrow 1,1,1,1
field,1,1,1
1998 to 2015,1,1,1
hatfield,1,1,1
humboldt,1,1,1
1984 to 2015,1,1,1
Chydorus,1,1,1
Glaciology,1,1,1
1945 to 2015,1,1,1
nitrate isotope,1,1,1
william simpson,1,2,1
peatball,1,1,1
hale,1,1,1
hutchings,1,1,1
1204176\,1,1,1
1800 to 1946,1,1,1
social indicator,1,1,1
13.503,1,1,1
1103443,1,1,1
boreas,1,1,1
Acrobat,1,1,1
US50,1,1,1
13.826,1,1,1
zooplanton genetics,1,1,1
Autonomous Ocean Flux Buoys For Polar Studies,1,1,1
Bernhard,1,1,1
13.419,1,1,1
active layer depth and snow depth,1,1,1
481.123,1,1,1
Yukon River,1,1,1
Cascade Lake,1,1,1
buoi,1,1,1
bottom water,1,1,1
permafrost laboratory,1,1,1
yukon dischrage,1,1,1
bedrock,1,2,2
amundsom,1,1,1
EARTH SCIENCE > CLIMATE INDICATORS > ATMOSPHERIC/OCEAN INDICATORS > TELECONNECTIONS > ARCTIC OSCILLATION,1,1,1
airport road efects,1,1,1
1799 to 2016,1,1,1
13.119,1,1,1
DOI:10.1002/2016GL072138,1,1,1
fauna,1,1,1
woody,1,1,1
GREENLAND ICE SHEETS,1,1,1
doi:10.17389,1,1,1
calanus hyperboreus,1,2,2
13.741,1,1,1
western arctic boundary current,1,1,1
Nordenskioldland,1,1,1
post,1,1,1
loso,1,1,1
andresen,1,1,1
50,1,1,1
tree ring,1,1,1
AB buoy,1,1,1
9876473,1,1,1
to 1994,1,1,1
HLY1103,1,1,1
1304555,1,1,1
borcutt,1,1,1
Arctic rivers,1,1,1
SEB,1,1,1
15487,1,1,1
drilling,1,1,1
222Rn,1,1,1
tree canopy,1,2,1
Anderson,1,1,1
Acoustic travel time,1,1,1
Br,1,1,1
kim nielsen,1,2,2
DRUM sampler,1,1,1
electromagnetic,1,1,1
transpiration,1,1,1
Adventdalen,1,1,1
teperature profile,1,1,1
GCM,1,1,1
primary,1,4,2
https://arcticdata.io/catalog/#view/urn:uuid:ff583db6-7eb3-40c8-ba9e-f0c5bb072911,1,1,1
Ivan Hanigan,1,1,1
occurence,1,1,1
Bivalvia,1,1,1
mollusca,1,1,1
glacier 1991,1,1,1
gaius,1,1,1
arctic ice,1,1,1
placeholder,1,2,2
US-PBD,1,1,1
20155 to 2016,1,1,1
Vasilii Petrenko,1,1,1
jana peirce,1,2,2
Katey Walter Anthony,1,2,2
10.1594,1,1,1
10.5194/bg-10-6323-2013,1,1,1
methanesulfonate,1,1,1
13.734,1,1,1
urn:uuid:790fc844-b411-4218-ba04-8a103d1bf4df,1,1,1
thule,1,2,1
human-environment,1,1,1
mooring site 2,1,1,1
gary clow,1,1,1
thumbnails,1,2,2
122 222,1,1,1
Microwave Radiometer,1,1,1
Forbynli,1,1,1
Jovanovich,1,1,1
laurent,1,1,1
13.731,1,1,1
autotroph,1,1,1
SOIL TEMPERATURE,1,1,1
jacqueline grebmeier,1,1,1
June,1,1,1
Nweeia,1,1,1
Obuoy,1,1,1
rainfall,1,1,1
IN SITU/LABORATORY INSTRUMENTS > PROFILERS/SOUNDERS > ACOUSTIC SOUNDERS > HYDROPHONES,1,1,1
Osteichthyes,1,1,1
doi:10.18739/A2153B,1,1,1
cloud and aerosol,1,8,5
1977 to 2017,1,1,1
Walrus and Ice,1,1,1
migration,1,2,1
Solovyev,1,1,1
microplastic,1,1,1
steiner,1,1,1
1965 to 2015,1,1,1
19181,1,1,1
app-x,1,1,1
Tunu Dataset,1,1,1
"Water Temperature and Bathymetric Depth Soundings for Lakes near Barrow,",1,1,1
Romanvsky,1,1,1
Bering Sea Ecosystem Study,1,1,1
world,1,2,1
kling toolik,1,1,1
Klein,1,7,6
wes halfacre,1,1,1
doi:10.18739/A20Q25,1,1,1
13.711,1,1,1
IN SITU/LABORATORY INSTRUMENTS > TEMPERATURE/HUMIDITY SENSORS > THERMOMETERS,1,1,1
F-11,1,1,1
1203838,1,1,1
benjamin smith,1,1,1
Edward Durbin,1,1,1
2012 to 2016,1,1,1
osterberg,1,3,3
oak ridge,1,1,1
tundra wetland,1,1,1
"Collaborative Research: Visualization, analysis, and HPC modeling of subglacial hydrology from high-resolution 3D conduit scans acquired with a novel sensor.",1,1,1
van dam,1,1,1
trapping,1,1,1
1304823,1,1,1
Alaska Pipeline Project (APP) Transect of Shallow Boreholes,1,1,1
(ITP) 36,1,1,1
1911 to 2016,1,1,1
13.71,1,1,1
abcd 123,1,1,1
Quenti Coopman,1,1,1
481.109,1,1,1
cyberinfrastructure,1,1,1
.shp,1,1,1
1792 to 2016,1,1,1
Rigor,1,1,1
1994 to 1993,1,1,1
dgfhdfg fdgfgg,1,1,1
Hg,1,2,1
alix johnson,1,1,1
vannilic,1,1,1
FGDC,1,2,2
Archaeological Investigation of Erosion,1,1,1
sulfate,1,1,1
ricketts,1,4,3
Precipitation Occurrence Sensor System measurements,1,1,1
Simone Vincenzi,1,1,1
Falk,1,1,1
data,1,1,1
kate stafford,1,2,2
(ITP) 49,1,1,1
lek temperature,1,1,1
anika,1,1,1
braaten,1,1,1
1264098,1,2,1
macgregor,1,1,1
orcid.org/0000-0002-2977-4507,1,1,1
Arctos,1,1,1
13.6,1,2,1
wenwen li,1,1,1
doi:10.18739/A2W656),1,1,1
anyiaah,1,1,1
gelfman,1,1,1
snowpack gas,1,1,1
Canada petrol,1,1,1
soilmoistarcssatq2015,1,1,1
LeConte Amundson,1,1,1
Plantae,1,1,1
C. Gelfman,1,2,2
Millimeter Cloud Radar Measurements,1,1,1
chris holmes,1,1,1
wilson,1,1,1
Underway Seawater Sampling Aboard F/V,1,1,1
.csv,1,1,1
Tedesco,1,1,1
2008 to 2008,1,1,1
Quentin,1,1,1
1964 to 1996,1,1,1
ice coer,1,1,1
Brett K. Sandercock,1,1,1
soil nutrients,1,2,2
donatella Zona,1,1,1
climatic measures,1,1,1
GLISN,1,1,1
bana,1,1,1
http://orcid.org/0000-0002-7951-3946,1,1,1
sea ice mass balance,1,1,1
C3O - Sir Wilfrid Laurier SADCP Data 2011,1,1,1
hydrocarbon,1,1,1
iq,1,1,1
particle flux,1,1,1
plastics,1,1,1
Zooplankton,1,1,1
Underway,1,1,1
1965 to 2017,1,1,1
sonde,1,1,1
DBO 2012 Healy,1,1,1
mcGuire,1,1,1
surface pressure,1,1,1
Warming and irradiance measurements in the Arctic,1,1,1
siberian larch forest,1,1,1
martin,1,1,1
1995 to 2000,1,1,1
ryberg,1,1,1
greb,1,1,1
svein,1,1,1
http://orcid.org/0000-0002-4144-4914,1,1,1
arctic-data.13959.5,1,1,1
Lai,1,1,1
Donald Walker,1,1,1
13.512,1,1,1
easonality of Circumpolar Tundra: Ocean and atmosphere controls and effects on energy and carbon budgets,1,1,1
LeConte,1,2,2
data are,1,1,1
Kenneth Dunton,1,1,1
Boelman,1,1,1
1978 to 1980,1,1,1
EARTH SCIENCE > ATMOSPHERE > ATMOSPHERIC WATER VAPOR > HUMIDITY,1,1,1
Mann,1,1,1
1824 to 2016,1,1,1
12.083,1,1,1
climatologyMeteorologyAtmosphere,1,1,1
bears,1,1,1
1504381,1,1,1
grunow,1,1,1
black carbon emissions,1,1,1
barrow bromine monoxide,1,1,1
13.118,1,1,1
UpTempO buoys,1,1,1
BGOS,1,1,1
glacier 1996,1,2,2
mercury4,1,1,1
36,1,1,1
Passive acoustic data from A4 in the Bering Strait 2014-2015,1,1,1
howe island,1,2,1
darrell kaufman,1,1,1
13.828,1,1,1
airport site,1,1,1
DOI: 10.18739/A2XT16,1,1,1
Trafford McRaven,1,1,1
doi:10.5065/D61Z42KV .,1,1,1
doi:10.5065/D67942T9.,1,1,1
Cox,1,1,1
SSpCO2,1,1,1
polychaete,1,1,1
arctic sea ice,1,1,1
laundre,1,1,1
"doi:10.18739/A20V5P,05401.cnvdoi:10.18739/A20V5P",1,1,1
oxygen,1,1,1
squar,1,1,1
spatial variation,1,1,1
header lines,1,1,1
latitude,1,2,1
Diener,1,1,1
Krill,1,1,1
sue,1,1,1
LAzaar,1,1,1
dibb,1,1,1
Plot-level NDVI,1,1,1
Hill,1,2,2
13.301,1,1,1
1990 fiducials,1,1,1
alt,1,1,1
roll 7,1,1,1
Tweedie,1,1,1
robert max,1,1,1
1997 to 2005,1,2,1
David Fortin,1,1,1
integrating passive,1,1,1
aerial 1993,1,1,1
1959 to 2015,1,1,1
"Svalbard REU 2014: Tidewater glacier response to changes in fjord oceanography, Kongsfjorden, Svalbard",1,1,1
sediment trap,1,1,1
1108391,1,1,1
Frazer,1,1,1
1344264,1,1,1
10.18739/A2BQ1W,1,1,1
parca,1,1,1
basis fish catch,1,1,1
vanilic,1,1,1
Jhaa,1,1,1
Jing Zhang,1,1,1
phylogenetic,1,1,1
sea ice extent,1,1,1
aoncadis,1,1,1
timelapse,1,1,1
spatial-temporal,1,1,1
tempertures,1,1,1
Bering Sea Program,1,1,1
13.315,1,1,1
fish catch,1,1,1
modeling,1,1,1
taimyr reindeer,1,1,1
1107381,1,1,1
13.409,1,1,1
Sea Ice Permeability,1,1,1
1800 to 1959,1,1,1
seward tree,1,1,1
Brice,1,2,2
sir wilfrid,1,1,1
beufort methane,1,1,1
Friedman,1,1,1
product,1,1,1
NSIDC,1,1,1
mushroom,1,1,1
carbon balance,1,1,1
rock,1,1,1
Ice core was collected from the summit dome of North Ice Cap,1,1,1
hunt,1,1,1
13.416,1,1,1
warren,1,2,1
doi:10.5065/D6QN6544,1,1,1
/helmig,1,1,1
13.83,1,1,1
Indigenous,1,1,1
glacial ice melt,1,1,1
grobe,1,1,1
arctic shorebird,1,1,1
seagrass ecosytem,1,1,1
CA,1,1,1
Beaufort gyre,1,1,1
Pastorello,1,1,1
Quentin Coopman,1,3,3
mineral,1,1,1
doi:10.18739/A20C0Z,1,1,1
481.136,1,1,1
ice draft,1,1,1
size_fraction,1,3,2
photo,1,1,1
"Distributed Biological Observatory (DBO), Conductivity-Temperature-Depth (CTD) data along DBO4, from 2010 CSESP on the Westward Wind",1,1,1
REA,1,1,1
flowcam,1,1,1
rachel stanley,1,1,1
grabiel,1,1,1
pollutant,1,1,1
Phyllis J. Stabeno,1,1,1
(ITP) 52,1,1,1
481.156,1,1,1
emergence,1,1,1
"The dry zone of the Greenland Ice Sheet, particularly Summit, Greenland.",1,1,1
Nelson,1,1,1
McGuire,1,1,1
Zhang,1,1,1
amundsen,1,1,1
Erika J. Edwards,1,1,1
1800 to 1949,1,1,1
Shelf basin interaction,1,1,1
Timling,1,2,2
depolarization,1,1,1
Methane,1,3,1
tank,1,2,2
Bering ecosystem,1,1,1
Z,1,1,1
density greenland,1,1,1
chipman,1,3,1
sea ice extnet,1,1,1
seasonal function,1,1,1
Smith,1,1,1
Collembola,1,1,1
Kurbatov,1,2,2
pierce,1,2,1
Juranek,1,1,1
Network of Permafrost Observatories in North America,1,1,1
Walter C. Oechel,1,2,1
3JPC_Geotek.csv,1,1,1
Archaea,1,2,2
1204084,1,1,1
10.18739/A2XZ87,1,1,1
distribution,1,1,1
densiti,1,1,1
Carin,1,1,1
xuanji,1,1,1
Percent cover Toolik roche,1,1,1
13.411,1,1,1
natural resource,1,1,1
miles mcphee,1,1,1
1966,1,1,1
staffor,1,1,1
fett,1,1,1
sea ice deformation,1,2,2
13.105,1,1,1
13777.1,1,1,1
per million,1,1,1
usage,1,1,1
doi:10.18739/A2Z37J,1,1,1
elevation,1,2,2
Biomass,1,1,1
19671984 to 2015,1,1,1
2000 to 2011,1,1,1
Cruise,1,1,1
oberbauer spectral,1,1,1
9553.1,1,2,2
John Toole and Richard Krishfield. 2017 AON: Continuation of the Ice-Tethered Profiler contribution to the Arctic Observing Network,1,1,1
trusel,1,1,1
orchel,1,2,1
1960 to 2015,1,1,1
plecoptera,1,1,1
13.603,1,1,1
cairns,1,1,1
481.133,1,1,1
AAIRO,1,1,1
2000 to 2002,1,1,1
1950 to 2017,1,1,1
coastal erosion,1,1,1
type,1,1,1
Climatic measures,1,1,1
2014 to 2013,1,2,1
Halfacre,1,1,1
Dr. Matt Nolan,1,1,1
doi:10.18739/A2N685,1,1,1
"LeBaron, B. A.",1,1,1
sewer water,1,1,1
11065.3,1,1,1
tower,1,1,1
hly1303,1,1,1
penguins,1,1,1
temperature vertical profile,1,1,1
NDVI,1,1,1
Locke William V,1,1,1
Bering CTD,1,1,1
swl12,1,1,1
nunn,1,1,1
truffe,1,1,1
mammmoth,1,1,1
glacier 1993,1,6,2
Colonization and Christianity,1,1,1
"Atqasuk, AK & Barrow, AK",1,1,1
kivilina,1,1,1
mattman,1,1,1
Four Mountains,1,1,1
1800 to 1953,1,1,1
permafrost carbon,1,1,1
Christopher Arp,1,1,1
c14,1,1,1
Dexian Chen,1,1,1
Roll 3,1,1,1
1988 roll 1,1,1,1
alaska pipeline,1,1,1
"ight Mile Lake Research Watershed, Carbon in Permafrost Experimental Heating and",1,1,1
ceilometetr,1,1,1
John Lenters,1,1,1
sea ice whale populations,1,1,1
May-15,1,1,1
Eight Mile Lake Research Watershed: hourly meteorological data,1,1,1
averag,1,1,1
invasive species,1,1,1
1800 to 1951,1,1,1
chl,1,1,1
undecomposed organics,1,1,1
Robert Hollister,1,1,1
Resolving centennial,1,1,1
glacier 1980,1,2,2
Dahl,1,1,1
North America mammoth,1,1,1
sea,1,2,2
cross,1,1,1
inlandWaters,1,1,1
tsp,1,1,1
tourist,1,1,1
belowground biomass,1,2,2
ed brooke,1,1,1
-1 to 0,1,1,1
cloud fraction,1,1,1
thompson,1,1,1
surface enery,1,1,1
adfreeze,1,1,1
opensearch,1,1,1
orcid.org/0000-0002-0761-0210,1,1,1
14635,1,2,2
chemistry,1,1,1
learning about environmental,1,1,1
1792 to 1800,1,1,1
vladimir,1,2,2
1968 to 1997,1,1,1
wood,1,1,1
481.115,1,1,1
Susie crate,1,1,1
cod,1,1,1
Lazar,1,1,1
1023537,1,1,1
1800 to 1978,1,1,1
Cryology,1,1,1
urn:uuid:d22327fe-66ad-4559-9eaf-0c6545f310e6,1,1,1
Karen E. Frey,1,1,1
snowpack,1,2,2
13.724,1,1,1
reservoir,1,1,1
gates of the arctic,1,1,1
urn:uuid:52c5dd1e-c7e0-4ce4-b3d8-9ae20ab8ef86,1,2,2
detliv,1,1,1
chlorophpyll,1,1,1
kane,1,1,1
narwhal,1,1,1
matthew shupe,1,1,1
dijke,1,1,1
(ITP)42,1,1,1
13.508,1,1,1
smith,1,1,1
doi:10.18739/A2V681,1,1,1
summit greenland,1,1,1
Mooring Observations from the Atlantic Water,1,1,1
Microwave,1,1,1
SIZOnet,1,1,1
"North Pole region, representing O-Buoy 4 and 6.",1,1,1
doi:10.18739/A2469W,1,1,1
13.836,1,1,1
Eight Mile Lake,1,1,1
Laurier,1,1,1
North Pole Station,1,1,1
beaufort,1,1,1
1999 to 2014,1,1,1
1984 to 1986,1,1,1
13.704,1,1,1
13.834,1,1,1
arctic glacial lakes,1,1,1
13.827,1,1,1
kotz,1,1,1
Glacier 1994,1,1,1
glackma,1,1,1
agriculture,1,1,1
pressure,1,1,1
Kerby,1,1,1
13.803,1,1,1
1854 to 2017,1,1,1
898,1,1,1
ornl,1,1,1
(ITP)43,1,1,1
Ryan Pajela,1,1,1
sea ice minimum,1,1,1
Poker Flat,1,3,2
franklin bluffs,1,1,1
thermokarst lidar,1,1,1
13.726,1,1,1
glacier 1988,1,4,3
Airborne Expendable Conductivity Temp,1,1,1
area,1,1,1
CALM Atqasuk,1,1,1
integration and modeling of spatial-temporal variation,1,1,1
yu,1,2,1
13.515,1,1,1
michael spall,1,1,1
john Paden,1,1,1
Heather Alexander,1,1,1
1961 to 2015,1,1,1
HLY1004,1,1,1
Ian Baker,1,1,1
shainin,1,4,3
kelsey,1,1,1
Geophysics,1,1,1
1905 to 2016,1,1,1
"Municipalities in northern Norway, Finland, Sweden, and northwestern Russia lying above the Arctic Circle",1,1,1
ARCSS,1,2,1
coastline,1,1,1
13.812,1,1,1
1994 to 2000,1,1,1
soil depth,1,1,1
EARTH SCIENCE > CRYOSPHERE > SEA ICE > SNOW DEPTH,1,1,1
brice loose,1,1,1
Zhag,1,1,1
SumUP,1,1,1
1964 to 2017,1,1,1
1204013,1,1,1
Hajo Eicken,1,1,1
crate,1,4,2
Dmitry Streletskiy,1,1,1
13.837,1,1,1
1800 to 1993,1,1,1
bottom temperature,1,1,1
gts,1,1,1
1792 to 2017,1,1,1
Arctic Great Rivers Observatory,1,2,1
stream temp,1,1,1
2009,1,1,1
exchange,1,1,1
vagle,1,1,1
19671996 to 1996,1,1,1
shrub,1,1,1
apple,1,1,1
pangaea,1,2,1
BP_mbar_Avg,1,1,1
steel,1,1,1
POSS,1,1,1
knb-bnz-lter,1,1,1
2010 to 1010,1,1,1
1203526,1,1,1
Bathymetry,1,2,2
collaborative buoy,1,1,1
glacier 1995,1,3,3
kramer,1,2,2
missing.csv,1,1,1
13.116,1,1,1
sea ice snow depth,1,1,1
Werner Eugster,1,1,1
Carbon and nitrogen isotopes and concentrations in terrestrial plants from,1,2,2
john paden,1,1,1
US37,1,1,1
PARTNERS,1,1,1
481.135,1,1,1
1949 to 2017,1,1,1
Long-term observations on the Bering,1,1,1
1975 to 2017,1,1,1
ignatius rigor,1,1,1
Bering Sea CTD,1,1,1
polar bear body,1,1,1
towards an arctic obser,1,1,1
water vapor,1,1,1
Cory Beatty,1,1,1
bivalve,1,1,1
calanus hyperbores,1,1,1
Ashijian,1,1,1
1912 to 2015,1,1,1
Subannual isotopic,1,1,1
pipeline project,1,1,1
sid,1,2,1
Council 4 (Tundra),1,1,1
stream discharge,1,1,1
airport,1,2,2
(IT) 48,1,1,1
13.735,1,1,1
"Yu-Ping Chin. 2016. Solubility Enhancement Data, Toolik Lake Field Station, Alaska. NSF Arctic Data Center",1,1,1
Null,1,1,1
Chellman,1,2,2
July,1,1,1
ice camp,1,1,1
Resolving centennial- to millennial-scale,1,1,1
SWL12,1,2,1
glacial lake project team,1,5,2
h2o,1,2,1
root biomass,1,1,1
13.611,1,1,1
airglow,1,1,1
bonanza,1,1,1
Interannual Variability in Carbon Export to the Deep Arctic OceanInterannual Variability in Carbon Export to the Deep Arctic OcInterannual Variability in Carbon Export to the Deep Arctic Oceanean,1,1,1
quilter,1,1,1
Anna K. Liljedahl,1,1,1
chukci,1,1,1
Paul Shepson,1,1,1
council,1,2,2
(ITP) 33,1,1,1
1702456,1,2,1
1107106,1,2,1
petroleum,1,1,1
13.404,1,1,1
Hutchings,1,1,1
Spencer,1,1,1
"Schmidbauer, N.",1,1,1
Hastings,1,1,1
crustacean,1,2,1
September,1,1,1
leah mccraven,1,1,1
collembola,1,1,1
1969 to 2017,1,1,1
1800 to 1825,1,1,1
Radiocarbon in dissolved organic and inorganic carbon,1,1,1
genetics,1,2,1
Permafrost,1,1,1
Version 2 Summit,1,1,1
pacMars,1,1,1
HLY1104,1,1,1
ursa,1,1,1
antarctic and arctic,1,1,1
13.418,1,1,1
bathy,1,1,1
"d18O, O-18",1,1,1
mar reional climate model,1,1,1
1973 to 1972,1,1,1
Solubility Enhancement,1,1,1
snow density,1,1,1
13.114,1,1,1
1800 to 2018,1,1,1
dc49a21f263f,1,1,1
Alexandra Fiord,1,1,1
snowfall,1,2,2
Bylot Island,1,1,1
Nathan Thorp,1,2,2
merged chemistry parameters,1,1,1
12.286,1,1,1
Kanevskiy,1,2,2
thrust fault,1,1,1
vladimir william calbe,1,1,1
gert,1,3,2
siberia permafrost,1,1,1
weather balloon,1,1,1
surface energy,1,1,1
fremont,1,1,1
Paden,1,2,2
Jinlun Zhang,1,1,1
856292,1,1,1
BEST synthesis,1,1,1
"The role of watershed characteristics, permafrost thaw, and wildfire on dissolved organic carbon biodegradability and water chemistry in Arctic headwater streams",1,1,1
Connecting River Systems,1,1,1
icp,1,2,1
Achauer,1,1,1
1449784,1,1,1
SEA LEVEL IMPACT OF GREENLAND ICE SHEET MELTING,1,1,1
adfreeze strength,1,1,1
choi,1,3,2
urn:uuid:babb0174-c29e-4010-85c0-9f07af2744e7,1,1,1
kuparuk,1,2,1
McClelland,1,3,2
Walker,1,1,1
13_802,1,1,1
Oxygen,1,1,1
doi:10.18739doi:10.18739/A2503V/A2503V,1,1,1
cherskiy,1,1,1
Breakup floods,1,1,1
0000-0002-7951-3946,1,1,1
Aerosol chemistry,1,1,1
2011 to 2011,1,2,1
13.822,1,1,1
sass,1,1,1
1983 to 2017,1,1,1
aerosol chemistry,1,1,1
sediment parameters,1,1,1
EARTH SCIENCE > CRYOSPHERE > SNOW/ICE > FREEZE/THAW,1,1,1
C30,1,1,1
nunavut weather,1,1,1
Surface Energy Budget,1,1,1
"North Pole Environmental Observatory (NPEO) Nutrient, Chlorophyll, and Hydrographic Profiles",1,1,1
sediment grain size,1,1,1
atqastuk co2 flu,1,1,1
EML,1,2,2
shuoe,1,1,1
arctic-data.14274.1,1,1,1
gaylord,1,1,1
United States,1,1,1
Decapoda,1,1,1
melting,1,1,1
Meteorological Tower,1,1,1
urbam,1,1,1
1962 to 2015,1,1,1
fossil fuel,1,1,1
13.745,1,1,1
pollen,1,2,1
Hawley,1,2,2
resolute bay,1,1,1
mtDNA,1,1,1
kurkowski,1,2,1
Mecum,1,1,1
Kuparuk River photo-bio apparent quantum yield,1,2,1
katharine kelsey,1,3,3
Yakutia,1,2,1
sar,1,1,1
481.12,1,1,1
current elevation,1,1,1
stable oxygen isotopes,1,1,1
berkelhammer,1,1,1
SIZONET,1,1,1
Salinity,1,1,1
.bpch,1,1,1
(ITP) 51,1,1,1
urn:uuid:991d992d-761f-4846-bec6-66ebda8f4bb9,1,2,1
ARC-1203506,1,1,1
simulation,1,1,1
Castellon,1,1,1
methane at the zero,1,1,1
"The river gauges are located in different regions of Russian pan-Arctic including Barents and White Sea basin (7 gauges), Kara Sea basin (7 gauges), Laptev Sea basin (14 gauges) and East-Siberian Sea basin (3 gauges). Most of gauges are located in the northern parts of these basins.",1,1,1
dna,1,1,1
Micropulse Lidar,1,1,1
gc net,1,1,1
10.18739/A2FW52,1,1,1
Rachel,1,1,1
paleo,1,1,1
doi:10.18739/A2S836,1,2,1
HLY0702,1,1,1
VHill@odu.edu,1,1,1
Caribou,1,1,1
1985 to 2017,1,1,1
424589,1,1,1
Glacier 1993,1,1,1
1950 to 1974,1,1,1
hongsheng bi,1,1,1
photos,1,1,1
non methane hydrocarbon,1,1,1
extent,1,1,1
global observations,1,1,1
2002 to 2005,1,1,1
13_820,1,1,1
"Sitka, Alaska",1,1,1
IN SITU/LABORATORY INSTRUMENTS > PRESSURE/HEIGHT METERS > SURVEYING TOOLS,1,1,1
Nutrient Database,1,2,1
Permafrost data sets,1,1,1
481,1,3,1
13.522,1,1,1
Kotzebue,1,1,1
13.413,1,1,1
powell,1,1,1
electricity,1,1,1
ronald,1,1,1
airglow image data,1,1,1
13.302,1,1,1
1985 to 2016,1,1,1
local observations,1,1,1
(ITP) 37,1,2,2
DRUM,1,1,1
paytan,1,1,1
먁,1,1,1
heather kropp,1,1,1
Troxler,1,1,1
1980 to 1981,1,1,1
10.3334/cdiac/atg.005,1,1,1
bykovsky,1,1,1
BIll Williams,1,1,1
Arctic Great Rivers Observatory I Biogeochemistry Data,1,1,1
481.129,1,1,1
1503928,1,1,1
http://orcid.org/0000-0001-5912-8074,1,1,1
1107885,1,1,1
Steven Oberbauer,1,1,1
1997. Roll 1,1,1,1
1978 to 2014,1,1,1
tree rings,1,1,1
13.829,1,1,1
methanesuflonate,1,1,1
bierman,1,1,1
arctic-data.10061.1,1,2,1
Radon,1,1,1
Cloud and Aerosol Polarization and Backscatter Lidar,1,1,1
runoff,1,1,1
barrier island,1,1,1
Seasonality of circumpolar tundra,1,1,1
A2781G,1,1,1
polar pathfinder,1,1,1
joshua leffler,1,1,1
Spatial and temporal variability of surface albedo and light absorbing chemical species in Greenland,1,1,1
gus jespersen,1,1,1
1971 to 2017,1,1,1
tiffs,1,1,1
ID: urn:uuid:8ecf2d82-895e-44cc-85a9-f623f97568f6,1,1,1
reanalysis,1,1,1
steven oberbauer,1,1,1
yukon,1,2,2
1968. roll 2,1,1,1
1989 to 2015,1,1,1
grass,1,1,1
13.517,1,1,1
2004 to 2009,1,1,1
chironomidae,1,2,2
fairbanks,1,1,1
Kromov,1,1,1
13.103,1,1,1
Xuanji Wang,1,3,3
