event_label,users,total_events,unique_events
SWL11 Bottle data,1,1,1
ben pelto,1,1,1
polar bear population,1,1,1
sigl,1,1,1
1106317,1,1,1
sustainable futures north,1,1,1
Ice extent,1,1,1
1107106,1,1,1
2006 to 2006,1,1,1
Verity,1,1,1
P. Matrai,1,1,1
2017 to 2016,1,1,1
M3e,1,1,1
NSF-CALON,1,1,1
HLY*14,1,1,1
9554.1,1,1,1
Bering Sea Program,1,1,1
bonaza creek,1,1,1
wais divide,1,1,1
perovich,1,1,1
barrow itex,1,1,1
isotopic,1,1,1
1107885,1,2,2
Permafrost Bacteria,1,1,1
ports,1,1,1
nicolaus,1,1,1
jaurrieta,1,2,2
COI,1,1,1
urn:uuid:d018f86d-a2f8-4caf-a8e3-d509372e27f8,1,1,1
PacMARS Surface,1,1,1
"Ashjian, C",1,1,1
streletskiy,1,1,1
geflman,1,1,1
Smith lake,1,1,1
marine mammal,1,1,1
WHALES,1,1,1
Beaufort Sea CTD data,1,1,1
Tunu,1,3,3
Distributed Biological Observatory,1,1,1
&#177;,1,1,1
Thomas E. Osterkamp,1,2,2
MRB13_07_CameronPlateau,1,1,1
Mooring A 2014-2015,1,1,1
salt,1,2,2
2007 to 2009,1,2,1
arctic-data.6192,1,1,1
Mooring M3e SBE 56,1,1,1
carbon export,1,2,1
Patrick Sullivan,1,4,4
Manley,1,1,1
1798 to 2013,1,2,1
http://orcid.org/0000-0001-9051-5240,1,1,1
Patrick J. Webber,1,3,3
Sue Natali,1,1,1
Kelsey,1,1,1
erik,1,1,1
deming,1,1,1
atmospheric pressure,1,1,1
laundre,1,1,1
1812 to 2016,1,1,1
neem s1,1,1,1
CALM,1,1,1
doi:10.5065/D63X84KG,1,2,2
chemistry,1,1,1
larsen,1,1,1
fenty,1,1,1
interact,1,1,1
calanus hyperboreus,1,1,1
alexander kholodov,1,1,1
2011 to 2009,1,2,1
experiment full dataset,1,1,1
report,1,1,1
bathmetry,1,1,1
SHEBA Radar,1,1,1
doi:10.18739/A2SH27,1,1,1
Arctic Ocean,1,1,1
016 to 2016,1,1,1
9532,1,1,1
1992_9381092h.dat,1,1,1
1798 to 2011,1,1,1
beep,1,1,1
asdn,1,1,1
obuoy15,1,1,1
2004 to 2008,1,1,1
Beaufort Sea,1,1,1
ncar,1,2,1
Dmitry,1,1,1
US32,1,1,1
geiger sea ice,1,2,2
cam,1,1,1
cameron plataeu,1,1,1
Liam Frink,1,1,1
BOEM,1,1,1
sea level,1,1,1
M1_6a,1,3,3
tint,1,1,1
DOB,1,1,1
NPEO ADCP,1,1,1
permaf,1,1,1
MOSAiC,1,1,1
phoca,1,1,1
Bering Strait mooring data,1,1,1
urn:uuid:8c69f977-500e-4c83-b123-a6ff10596fdd,1,1,1
itp65,1,2,1
1344348,1,1,1
20-180,1,1,1
11 mile Dalton,1,1,1
knott,1,1,1
financ,1,1,1
wolf,1,1,1
arctic-data.25.1,1,2,1
Penny Rowe,1,1,1
AW4,1,1,1
doi:10.18739/A2404X,1,1,1
urn:uuid:cc3c019f-3e50-497f-a37e-ca717c6ef2f0,1,2,2
bent,1,1,1
hydrocarbon,1,1,1
2001 to 2009,1,1,1
Acoustic Doppler Current Profiler Data,1,1,1
2003,1,1,1
plume,1,1,1
tmospheric Inputs and the Photochemical Transformation of Brominated Flame Retardants in Arctic Surface Waters,1,1,1
mckay,1,1,1
WAIS,1,1,1
NCEAS,1,3,3
arctic-data.6238,1,1,1
Canadian Arctic river,1,1,1
mark Lara,1,1,1
johsua jones,1,1,1
http://orcid.org/0000-0002-0761-0210,1,1,1
Biophysical,1,1,1
1941 to 1951,1,1,1
GIPL permafrost map,1,1,1
1790 to 2016,1,1,1
carin Ashjian,1,1,1
EARTH SCIENCE > OCEANS > OCEAN CIRCULATION > BUOY POSITION,1,1,1
u39,1,1,1
Landslide,1,1,1
EARTH SCIENCE > BIOLOGICAL CLASSIFICATION > ANIMALS/VERTEBRATES > MAMMALS > CARNIVORES > SEALS/SEA LIONS/WALRUSES,1,1,1
bowhead whale distribution,1,1,1
Labrador,1,1,1
Imnavait Creek,1,1,1
bering strait A2,1,1,1
water,1,1,1
eol,1,1,1
ablation,1,1,1
Colllins,1,1,1
c1 14 of 17,1,1,1
yasu,1,1,1
Mark Lara,1,1,1
Rolf Sonnerup,1,1,1
ancillary data sets for cadis,1,1,1
zicheng Yu,1,1,1
2006 to 2007,1,1,1
SCARFS,1,1,1
UCAR,1,1,1
alexander,1,1,1
4829,1,1,1
understanding,1,1,1
MB-4,1,2,1
biogeochem,1,1,1
andrea,1,1,1
Toolik,1,1,1
ctd 2015,1,1,1
Gaius R. (Gus) Shaver,1,1,1
reflectance,1,1,1
vaccinium,1,1,1
isotope,1,3,2
kelsey,1,1,1
research,1,1,1
joshua jones,1,2,1
"ARCTIC OCEAN > CHUKCHI SEA, ARCTIC OCEAN > BEAUFORT SEA,",1,1,1
best,1,1,1
climatologyMeteorologyAtmosphere,1,1,1
okk,1,1,1
passage,1,1,1
"NABOS II - Water Quality and Physical Oceanography Data from the Eastern Eurasian and Makarov Basins, and Northern Laptev and East Siberian Seas in 2013 - 2015",1,1,1
C1 7 of 17,1,1,1
Mednyi,1,1,1
X. Xu,1,1,1
motley,1,1,1
Toole,1,1,1
"Summit, Greenland",1,1,1
Matthew Shupe and Nathaniel Miller,1,1,1
Eugster,1,2,2
Circum-Arctic Peatland Carbon,1,1,1
Sheba,1,1,1
newton,1,1,1
calanus,1,1,1
Flux,1,2,1
Alps,1,1,1
NCEP ADP Global Surface Observations,1,1,1
heavy fuel oil,1,3,2
1999 to 2008,1,1,1
Cahill,1,1,1
2015 to 2014,1,2,1
EARTH SCIENCE > CRYOSPHERE > FROZEN GROUND > SOIL TEMPERATURE,1,1,1
Commander,1,1,1
yukon kuskokwim delta,1,1,1
u7b,1,1,1
baltimore,1,1,1
https://arcticdata.io/catalog/#view/arctic-data.6192.1,1,1,1
great rivers observatory,1,1,1
sayres,1,1,1
arctic-data.9425.1,1,2,1
economy,1,1,1
beilmand,1,1,1
1787 to 2015,1,1,1
Bergin,1,2,2
Tunu2013,1,1,1
nearshore,1,1,1
UMass Bering Gateway,1,1,1
gif,1,1,1
1800 to 2011,1,1,1
Arctic Sea Ice,1,4,4
SIZONET,1,4,3
"Beaufort Sea, Arctic Ocean",1,1,1
IN SITU/LABORATORY INSTRUMENTS > PROBES > PROBES,1,1,1
6172.2,1,1,1
collier,1,1,1
sea ice thicknes,1,1,1
gearheard,1,1,1
Ashj,1,1,1
arcticdata.io/metacat/d1/mn/v2,1,1,1
doi:10.18739/A22C90,1,1,1
doi:10.18739/A2892H,1,1,1
shelf basin interactions,1,1,1
http://orcid.org/0000-0002-1006-9496,1,2,1
ISS 915,1,1,1
vanillic,1,1,1
longwave,1,1,1
arctic-data.7829.1,1,1,1
offshore drilling,1,1,1
"Northwest Sector of the Greenland Ice Sheet, primarily in the dry snow and percolation zones along the transect from Summit Station to NEEM and on to Thule. Coordinates for each site are provided as in file.",1,1,1
cai,1,1,1
shorebird demographics,1,1,1
2004 to 2009,1,1,1
Feng Sheng Hu,1,1,1
Shiklomanov,1,8,1
Thomas J. Weingartner,1,1,1
HLY1402,1,1,1
Sullivan Longitudinal,1,2,2
Elsimere island,1,1,1
1303644,1,1,1
839122,1,1,1
Mooring D 2009-2010,1,1,1
doi:10.18739/A2R34J,1,1,1
1504141,1,1,1
2012 to 2012,1,7,2
eicken kaufman,1,1,1
aerial photography,1,1,1
lohnman,1,1,1
Greenland surface height,1,1,1
`resource_map_urn:uuid:3e9d69b5-769c-4b5e-9fa7-961b398281a8`,1,1,1
sea ice isotope,1,1,1
Shipping,1,2,1
urn:uuid:e9a67af1-8735-4ad0-8a0f-e0c271521fb6,1,1,1
Fishing data,1,1,1
sequence,1,1,1
Eureka,1,1,1
meteorology,1,2,2
1946 to 1951,1,1,1
ash*,1,1,1
doi:10.5065/D6H70CVR,1,1,1
2011 ctd,1,1,1
rebecca,1,1,1
doi:10.18739/A2K93P,1,1,1
arctic-data.9822.1,1,1,1
OBuoy,1,1,1
Lynch,1,1,1
radiation,1,1,1
momentu,1,1,1
Top predator hotspot persistence,1,1,1
sea ice extent,1,1,1
SWL15 Bottle Data,1,1,1
urn:uuid:f3a8a278-e851-44b4-bbb2-c88f1c0a6230,1,1,1
Higeura,1,1,1
Carolina Nobre,1,1,1
Sensitivity of Circum-Arctic Peatland Carbon to Holocene,1,1,1
steve williams,1,1,1
Hollister,1,1,1
Mirai,1,1,1
schlosser,1,1,1
nsf arctic,1,1,1
1280,1,1,1
7791.1,1,1,1
1417745,1,4,2
o-buoy 14,1,1,1
Shorebirds,1,1,1
bielman,1,1,1
yukon bridge,1,1,1
coastlines,1,1,1
gender,1,1,1
Modele Atmosph,1,1,1
"NABOS - Nansen and Amundsen Basins Observational System, Water Quality and Physical Oceanography Data",1,1,1
Dave Kachel,1,1,1
sea leve,1,1,1
winds,1,1,1
1997 to 2008,1,1,1
Arctic Great RIvers,1,1,1
AGRO,1,1,1
crab,1,1,1
yedoma,1,1,1
image,1,1,1
hly1103,1,1,1
2006 to 2009,1,1,1
Katherine Barnhart,1,1,1
90444a4b-cb98-11e5-9dab-00c0f03d5b7c,1,1,1
coastal position,1,1,1
ITP,1,1,1
arctic-data.7842.1,1,1,1
12 of 16,1,1,1
motion,1,1,1
Carbon MONOXIDE,1,1,1
1800 to 2012,1,1,1
https://arcticdata.io/catalog/#page/0,1,1,1
Partners rivers,1,1,1
nabos ctd,1,1,1
UCAR/NCAR - Earth Observing Laboratory,1,1,1
obuoy 14,1,1,1
EARTH SCIENCE > ATMOSPHERE > PRECIPITATION > RAIN,1,1,1
collaboratice,1,1,1
GISP,1,1,1
sumup,1,1,1
1892 to 2015,1,1,1
Mamontovy Khayata alas,1,2,2
DRIFTING BUOY,1,1,1
Passive acoustic data from Davis Strait - C1 11 of 17,1,1,1
dissolved organic carbon,1,1,1
towards_an_arctic_observing_network_an_array_of_ice-tethered_profilers_to_sample_the_upper_ocean_water_properties_during_the_international_polar_year,1,1,1
pseudacris,1,1,1
O-Buoys deployed,1,1,1
Walter C. Oechel,1,1,1
long-term,1,1,1
Autonomous Ocean Flux Buoys For Polar Studies,1,4,2
yu,1,1,1
harris,1,1,1
marine traffic,1,1,1
arctic-data.7773.1,1,2,1
1977 to 2015,1,2,1
barents sea,1,1,1
Arienzo,1,1,1
2002 to 2008,1,1,1
vegetation,1,1,1
kwiatkowski,1,1,1
juli,1,1,1
Jacqueline,1,2,2
vaigat,1,1,1
pam,1,1,1
precipitation from mar,1,1,1
arctic-data.6233.1,1,2,1
forint,1,1,1
air temperatire,1,1,1
Phyllis Stabeno,1,1,1
storis,1,1,1
arctic-data.2368.1,1,1,1
arctic-data.6164.1,1,1,1
collabrative,1,1,1
energy flux,1,1,1
1970 to 2016,1,1,1
Geochem,1,1,1
doi:10.18739/A2W06H,1,1,1
BrO,1,1,1
eight mile lake,1,1,1
Linnebreen,1,1,1
Be10,1,1,1
rachael,1,1,1
doi:10.18739/A25P91,1,1,1
Lawrence Island,1,1,1
barrow_field,1,1,1
anna lilijedahl,1,1,1
arctic-data.9361.1,1,1,1
macrofauna,1,1,1
1797 to 2016,1,2,1
13703,1,1,1
ocean co2,1,1,1
healy 1103,1,1,1
in_long-term_oceanographic,1,1,1
bUOY,1,2,1
Kreutz,1,1,1
BS 3,1,1,1
9526.2,1,1,1
4.0 International License,1,1,1
Summit energy budget,1,1,1
Kongressvatnet,1,1,1
todesco,1,1,1
1989 to 2015,1,1,1
HLY-08-02 CTD and Nutrient Data<,1,1,1
Great rivers,1,1,1
arctic-data.3942.3,1,2,1
deadhorse,1,3,3
20 to 2016,1,1,1
1802 to 2014,1,1,1
Lidar,1,2,2
Passive acoustic data from Davis Strait - C1 4 of 17,1,2,2
1257,1,1,1
Oregon State,1,1,1
1417908,1,1,1
viper,1,1,1
Fishing,1,1,1
sutherland,1,1,1
oncorhynchus,1,1,1
autogen.2016032220404018642.4,1,1,1
jiblal.upadhya@marquette.edu,1,1,1
HLY1201,1,1,1
lake temperature data,1,3,1
buckelew,1,1,1
Nancy Kachel,1,1,1
axctd,1,1,1
Laptev Sea,1,1,1
british columbia,1,1,1
arctic-data.6240.1,1,1,1
Peterson,1,1,1
to 2016,1,1,1
Greenland ice,1,1,1
hsu,1,1,1
9433.1,1,2,2
Glacial Lake Project Team,1,1,1
Sea ice,1,1,1
beaufort sea,1,2,1
FOCI,1,1,1
o-buoy14,1,1,1
xuanji wang,1,3,1
S&P,1,1,1
interactions,1,1,1
aerosols,1,2,1
nome seward,1,1,1
Ben Pelto,1,1,1
Yarrow,1,1,1
imnavait,1,1,1
smith,1,1,1
The Distributed Biological Observatory (DBO)-A Change Detection Array in the Pacific Arctic Region,1,1,1
arctic-data.9389.1,1,2,1
NDEO,1,1,1
Cameron Plateau,1,1,1
HLY1301,1,1,1
1573.1,1,1,1
oil arctic,1,1,1
linne,1,2,2
habitat,1,1,1
heat flow,1,3,1
arctic-data.6158.1,1,4,1
m kelly,1,1,1
Harris,1,1,1
biological,1,1,1
9425.13,1,1,1
Alexander Shiklomanov,1,1,1
Webber,1,1,1
1107381,1,4,2
EARTH SCIENCE > BIOSPHERE > ECOLOGICAL DYNAMICS > ECOSYSTEM FUNCTIONS > BIOGEOCHEMICAL CYCLES,1,1,1
urn:uuid:bc873115-5afb-4793-b3d3-9c5eda7bfd08,1,1,1
904152,1,1,1
greenland ice sheet,1,1,1
wrangel,1,1,1
Carin J Ashjian,1,1,1
18739,1,1,1
Calm,1,1,1
permafrost temmperature,1,1,1
arctic-data.9412.1,1,1,1
Daksha Madhu Rajagopalan,1,1,1
jgrebmei@cbl.umces.edu,1,1,1
Polar Bear,1,2,1
cameron plateau,1,1,1
adina,1,1,1
GFS,1,1,1
andrey,1,1,1
HLY0803,1,1,1
Assets,1,1,1
linnéelva,1,1,1
arctic-data.23.1,1,2,1
9f240fe4-340c-11e4-b0d8-00c0f03d5b7c,1,1,1
length,1,1,1
vertebrate,1,1,1
"Baker, Ian",1,1,1
rain,1,1,1
Airglow Image,1,3,3
12968,1,1,1
firn,1,1,1
wind,1,2,2
1800 to 1624,1,1,1
12 of 17,1,2,1
1849 to 2015,1,1,1
radville,1,1,1
asteraceae,1,1,1
arctic-data.7775.1,1,1,1
polyakopv,1,1,1
roger,1,1,1
ecology,1,1,1
data.6238.1,1,1,1
0000-0002-9766-8044,1,1,1
shorebirds,1,5,4
mattman,1,1,1
CTD ocean cast,1,1,1
arctic-data.9532.1,1,1,1
Epifauna,1,2,1
hemlig,1,1,1
isotopes,1,1,1
nicewonger,1,1,1
cofaigh,1,1,1
Mooring C 2011-2012,1,1,1
Lee,1,1,1
1997 to 2016,1,1,1
polyakoc,1,1,1
thackray2015metadata,1,1,1
Council Climate NCAR ISS 915,1,1,1
lara,1,1,1
barter,1,1,1
1996 to 2015,1,1,1
jeremy wei,1,1,1
Shipping Routes,1,1,1
samalas,1,1,1
Limnodromus scolopaceus,1,1,1
sherr,1,1,1
1142517,1,1,1
college peat,1,1,1
Kirillov,1,1,1
Chemistry,1,1,1
orcid.org/0000-0002-0675-1230,1,1,1
gobat,1,1,1
alaska monitoring assessment,1,1,1
beaufort gyre,1,1,1
HLY 14,1,1,1
11 mile of Dalton highway,1,1,1
http://orcid.org/0000-0003-1180-9959,1,1,1
bird,1,1,1
Happy Valley,1,2,1
resource_map_urn:uuid:5c0bde7d-5a9f-4710-973d-49de15441bd9,1,1,1
Rainer,1,1,1
arctic-data.9545.1,1,1,1
